status,mutant_id,subject,operator,fault_kind,fault_category,mutant_file,primary_file,primary_line,evaluation_report,duplicate_report_count,strategy,target_type,prediction_count,hit,best_rank,top1_hit,top3_hit,top5_hit,top10_hit,region_size_average,region_size_max,region_size_top1,region_size_hit,region_size_top1_average,region_size_top3_average,region_size_top5_average,region_size_top10_average,hit_item_region_size,cumulative_inspection_region_at_first_hit,inspection_region_top1,inspection_region_top3,inspection_region_top5,inspection_region_top10,hit_lines,notes,dataset_id,experiment_id,method_family,sfl_coverage_ratio,sfl_entities,sfl_failed_cases,sfl_passed_cases,sfl_test_cases,sfl_total_s,strategy_label
evaluated,LoopSelectionSortFive_M3,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,32,,,sfl.ochiai,line,44,True,13,False,False,False,False,1,1,1,1,1,1,1,1,1,13,1,3,5,10,[32],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6652,44,74,49,123,0.0233,SFL Ochiai
evaluated,LoopSelectionSortFive_M3,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,32,,,sfl.tarantula,line,44,True,31,False,False,False,False,1,1,1,1,1,1,1,1,1,31,1,3,5,10,[32],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6652,44,74,49,123,0.0233,SFL Tarantula
evaluated,LoopSelectionSortFive_M3,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,32,,,sfl.dstar,line,44,True,13,False,False,False,False,1,1,1,1,1,1,1,1,1,13,1,3,5,10,[32],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6652,44,74,49,123,0.0233,SFL DStar (e=2)
evaluated,LoopSelectionSortFive_M3,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,32,,,sfl.barinel,line,44,True,31,False,False,False,False,1,1,1,1,1,1,1,1,1,31,1,3,5,10,[32],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6652,44,74,49,123,0.0233,SFL Barinel
evaluated,LoopSelectionSortFive_M3,LoopSelectionSortFive,ROR,control-flow,condition,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,LoopSelectionSortFive/LoopSelectionSortFive_M3.java,32,,,sfl.op2,line,44,True,10,False,False,False,True,1,1,1,1,1,1,1,1,1,10,1,3,5,10,[32],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6652,44,74,49,123,0.0233,SFL Op2
evaluated,LoopSelectionSortFive_M4,LoopSelectionSortFive,SUR,data-flow,statement,LoopSelectionSortFive/LoopSelectionSortFive_M4.java,LoopSelectionSortFive/LoopSelectionSortFive_M4.java,34,,,sfl.ochiai,line,47,True,2,False,True,True,True,1,1,1,1,1,1,1,1,1,2,1,3,5,10,[34],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6163,47,24,163,187,0.035,SFL Ochiai
evaluated,LoopSelectionSortFive_M4,LoopSelectionSortFive,SUR,data-flow,statement,LoopSelectionSortFive/LoopSelectionSortFive_M4.java,LoopSelectionSortFive/LoopSelectionSortFive_M4.java,34,,,sfl.tarantula,line,47,True,2,False,True,True,True,1,1,1,1,1,1,1,1,1,2,1,3,5,10,[34],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6163,47,24,163,187,0.035,SFL Tarantula
evaluated,LoopSelectionSortFive_M4,LoopSelectionSortFive,SUR,data-flow,statement,LoopSelectionSortFive/LoopSelectionSortFive_M4.java,LoopSelectionSortFive/LoopSelectionSortFive_M4.java,34,,,sfl.dstar,line,47,True,2,False,True,True,True,1,1,1,1,1,1,1,1,1,2,1,3,5,10,[34],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6163,47,24,163,187,0.035,SFL DStar (e=2)
evaluated,LoopSelectionSortFive_M4,LoopSelectionSortFive,SUR,data-flow,statement,LoopSelectionSortFive/LoopSelectionSortFive_M4.java,LoopSelectionSortFive/LoopSelectionSortFive_M4.java,34,,,sfl.barinel,line,47,True,2,False,True,True,True,1,1,1,1,1,1,1,1,1,2,1,3,5,10,[34],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6163,47,24,163,187,0.035,SFL Barinel
evaluated,LoopSelectionSortFive_M4,LoopSelectionSortFive,SUR,data-flow,statement,LoopSelectionSortFive/LoopSelectionSortFive_M4.java,LoopSelectionSortFive/LoopSelectionSortFive_M4.java,34,,,sfl.op2,line,47,True,2,False,True,True,True,1,1,1,1,1,1,1,1,1,2,1,3,5,10,[34],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6163,47,24,163,187,0.035,SFL Op2
evaluated,LoopSelectionSortFive_M5,LoopSelectionSortFive,SUR,data-flow,statement,LoopSelectionSortFive/LoopSelectionSortFive_M5.java,LoopSelectionSortFive/LoopSelectionSortFive_M5.java,60,,,sfl.ochiai,line,31,True,12,False,False,False,False,1,1,1,1,1,1,1,1,1,12,1,3,5,10,[60],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6976,31,48,0,48,0.0081,SFL Ochiai
evaluated,LoopSelectionSortFive_M5,LoopSelectionSortFive,SUR,data-flow,statement,LoopSelectionSortFive/LoopSelectionSortFive_M5.java,LoopSelectionSortFive/LoopSelectionSortFive_M5.java,60,,,sfl.tarantula,line,31,True,30,False,False,False,False,1,1,1,1,1,1,1,1,1,30,1,3,5,10,[60],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6976,31,48,0,48,0.0081,SFL Tarantula
evaluated,LoopSelectionSortFive_M5,LoopSelectionSortFive,SUR,data-flow,statement,LoopSelectionSortFive/LoopSelectionSortFive_M5.java,LoopSelectionSortFive/LoopSelectionSortFive_M5.java,60,,,sfl.dstar,line,31,True,12,False,False,False,False,1,1,1,1,1,1,1,1,1,12,1,3,5,10,[60],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6976,31,48,0,48,0.0081,SFL DStar (e=2)
evaluated,LoopSelectionSortFive_M5,LoopSelectionSortFive,SUR,data-flow,statement,LoopSelectionSortFive/LoopSelectionSortFive_M5.java,LoopSelectionSortFive/LoopSelectionSortFive_M5.java,60,,,sfl.barinel,line,31,True,30,False,False,False,False,1,1,1,1,1,1,1,1,1,30,1,3,5,10,[60],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6976,31,48,0,48,0.0081,SFL Barinel
evaluated,LoopSelectionSortFive_M5,LoopSelectionSortFive,SUR,data-flow,statement,LoopSelectionSortFive/LoopSelectionSortFive_M5.java,LoopSelectionSortFive/LoopSelectionSortFive_M5.java,60,,,sfl.op2,line,31,True,12,False,False,False,False,1,1,1,1,1,1,1,1,1,12,1,3,5,10,[60],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6976,31,48,0,48,0.0081,SFL Op2
evaluated,LoopSelectionSortFive_M6,LoopSelectionSortFive,SUR,data-flow,statement,LoopSelectionSortFive/LoopSelectionSortFive_M6.java,LoopSelectionSortFive/LoopSelectionSortFive_M6.java,23,,,sfl.ochiai,line,47,True,2,False,True,True,True,1,1,1,1,1,1,1,1,1,2,1,3,5,10,[23],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6461,47,62,164,226,0.0432,SFL Ochiai
evaluated,LoopSelectionSortFive_M6,LoopSelectionSortFive,SUR,data-flow,statement,LoopSelectionSortFive/LoopSelectionSortFive_M6.java,LoopSelectionSortFive/LoopSelectionSortFive_M6.java,23,,,sfl.tarantula,line,47,True,2,False,True,True,True,1,1,1,1,1,1,1,1,1,2,1,3,5,10,[23],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6461,47,62,164,226,0.0432,SFL Tarantula
evaluated,LoopSelectionSortFive_M6,LoopSelectionSortFive,SUR,data-flow,statement,LoopSelectionSortFive/LoopSelectionSortFive_M6.java,LoopSelectionSortFive/LoopSelectionSortFive_M6.java,23,,,sfl.dstar,line,47,True,2,False,True,True,True,1,1,1,1,1,1,1,1,1,2,1,3,5,10,[23],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6461,47,62,164,226,0.0432,SFL DStar (e=2)
evaluated,LoopSelectionSortFive_M6,LoopSelectionSortFive,SUR,data-flow,statement,LoopSelectionSortFive/LoopSelectionSortFive_M6.java,LoopSelectionSortFive/LoopSelectionSortFive_M6.java,23,,,sfl.barinel,line,47,True,2,False,True,True,True,1,1,1,1,1,1,1,1,1,2,1,3,5,10,[23],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6461,47,62,164,226,0.0432,SFL Barinel
evaluated,LoopSelectionSortFive_M6,LoopSelectionSortFive,SUR,data-flow,statement,LoopSelectionSortFive/LoopSelectionSortFive_M6.java,LoopSelectionSortFive/LoopSelectionSortFive_M6.java,23,,,sfl.op2,line,47,True,2,False,True,True,True,1,1,1,1,1,1,1,1,1,2,1,3,5,10,[23],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.6461,47,62,164,226,0.0432,SFL Op2
evaluated,OddEvenSortFive_M1,OddEvenSortFive,CR,control-flow,condition,OddEvenSortFive/OddEvenSortFive_M1.java,OddEvenSortFive/OddEvenSortFive_M1.java,4,,,sfl.ochiai,line,21,True,11,False,False,False,False,1,1,1,1,1,1,1,1,1,11,1,3,5,10,[4],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8831,21,24,64,88,0.0155,SFL Ochiai
evaluated,OddEvenSortFive_M1,OddEvenSortFive,CR,control-flow,condition,OddEvenSortFive/OddEvenSortFive_M1.java,OddEvenSortFive/OddEvenSortFive_M1.java,4,,,sfl.tarantula,line,21,True,14,False,False,False,False,1,1,1,1,1,1,1,1,1,14,1,3,5,10,[4],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8831,21,24,64,88,0.0155,SFL Tarantula
evaluated,OddEvenSortFive_M1,OddEvenSortFive,CR,control-flow,condition,OddEvenSortFive/OddEvenSortFive_M1.java,OddEvenSortFive/OddEvenSortFive_M1.java,4,,,sfl.dstar,line,21,True,11,False,False,False,False,1,1,1,1,1,1,1,1,1,11,1,3,5,10,[4],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8831,21,24,64,88,0.0155,SFL DStar (e=2)
evaluated,OddEvenSortFive_M1,OddEvenSortFive,CR,control-flow,condition,OddEvenSortFive/OddEvenSortFive_M1.java,OddEvenSortFive/OddEvenSortFive_M1.java,4,,,sfl.barinel,line,21,True,14,False,False,False,False,1,1,1,1,1,1,1,1,1,14,1,3,5,10,[4],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8831,21,24,64,88,0.0155,SFL Barinel
evaluated,OddEvenSortFive_M1,OddEvenSortFive,CR,control-flow,condition,OddEvenSortFive/OddEvenSortFive_M1.java,OddEvenSortFive/OddEvenSortFive_M1.java,4,,,sfl.op2,line,21,True,11,False,False,False,False,1,1,1,1,1,1,1,1,1,11,1,3,5,10,[4],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8831,21,24,64,88,0.0155,SFL Op2
evaluated,OddEvenSortFive_M2,OddEvenSortFive,ROR,control-flow,condition,OddEvenSortFive/OddEvenSortFive_M2.java,OddEvenSortFive/OddEvenSortFive_M2.java,22,,,sfl.ochiai,line,21,True,7,False,False,False,True,1,1,1,1,1,1,1,1,1,7,1,3,5,10,[22],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8333,21,48,0,48,0.0094,SFL Ochiai
evaluated,OddEvenSortFive_M2,OddEvenSortFive,ROR,control-flow,condition,OddEvenSortFive/OddEvenSortFive_M2.java,OddEvenSortFive/OddEvenSortFive_M2.java,22,,,sfl.tarantula,line,21,True,16,False,False,False,False,1,1,1,1,1,1,1,1,1,16,1,3,5,10,[22],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8333,21,48,0,48,0.0094,SFL Tarantula
evaluated,OddEvenSortFive_M2,OddEvenSortFive,ROR,control-flow,condition,OddEvenSortFive/OddEvenSortFive_M2.java,OddEvenSortFive/OddEvenSortFive_M2.java,22,,,sfl.dstar,line,21,True,7,False,False,False,True,1,1,1,1,1,1,1,1,1,7,1,3,5,10,[22],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8333,21,48,0,48,0.0094,SFL DStar (e=2)
evaluated,OddEvenSortFive_M2,OddEvenSortFive,ROR,control-flow,condition,OddEvenSortFive/OddEvenSortFive_M2.java,OddEvenSortFive/OddEvenSortFive_M2.java,22,,,sfl.barinel,line,21,True,16,False,False,False,False,1,1,1,1,1,1,1,1,1,16,1,3,5,10,[22],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8333,21,48,0,48,0.0094,SFL Barinel
evaluated,OddEvenSortFive_M2,OddEvenSortFive,ROR,control-flow,condition,OddEvenSortFive/OddEvenSortFive_M2.java,OddEvenSortFive/OddEvenSortFive_M2.java,22,,,sfl.op2,line,21,True,7,False,False,False,True,1,1,1,1,1,1,1,1,1,7,1,3,5,10,[22],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8333,21,48,0,48,0.0094,SFL Op2
evaluated,OddEvenSortFive_M3,OddEvenSortFive,ROR,control-flow,condition,OddEvenSortFive/OddEvenSortFive_M3.java,OddEvenSortFive/OddEvenSortFive_M3.java,6,,,sfl.ochiai,line,21,True,4,False,False,True,True,1,1,1,1,1,1,1,1,1,4,1,3,5,10,[6],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8333,21,48,0,48,0.0102,SFL Ochiai
evaluated,OddEvenSortFive_M3,OddEvenSortFive,ROR,control-flow,condition,OddEvenSortFive/OddEvenSortFive_M3.java,OddEvenSortFive/OddEvenSortFive_M3.java,6,,,sfl.tarantula,line,21,True,4,False,False,True,True,1,1,1,1,1,1,1,1,1,4,1,3,5,10,[6],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8333,21,48,0,48,0.0102,SFL Tarantula
evaluated,OddEvenSortFive_M3,OddEvenSortFive,ROR,control-flow,condition,OddEvenSortFive/OddEvenSortFive_M3.java,OddEvenSortFive/OddEvenSortFive_M3.java,6,,,sfl.dstar,line,21,True,4,False,False,True,True,1,1,1,1,1,1,1,1,1,4,1,3,5,10,[6],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8333,21,48,0,48,0.0102,SFL DStar (e=2)
evaluated,OddEvenSortFive_M3,OddEvenSortFive,ROR,control-flow,condition,OddEvenSortFive/OddEvenSortFive_M3.java,OddEvenSortFive/OddEvenSortFive_M3.java,6,,,sfl.barinel,line,21,True,4,False,False,True,True,1,1,1,1,1,1,1,1,1,4,1,3,5,10,[6],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8333,21,48,0,48,0.0102,SFL Barinel
evaluated,OddEvenSortFive_M3,OddEvenSortFive,ROR,control-flow,condition,OddEvenSortFive/OddEvenSortFive_M3.java,OddEvenSortFive/OddEvenSortFive_M3.java,6,,,sfl.op2,line,21,True,4,False,False,True,True,1,1,1,1,1,1,1,1,1,4,1,3,5,10,[6],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8333,21,48,0,48,0.0102,SFL Op2
evaluated,OddEvenSortFive_M4,OddEvenSortFive,SUR,data-flow,statement,OddEvenSortFive/OddEvenSortFive_M4.java,OddEvenSortFive/OddEvenSortFive_M4.java,19,,,sfl.ochiai,line,21,True,2,False,True,True,True,1,1,1,1,1,1,1,1,1,2,1,3,5,10,[19],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8571,21,24,40,64,0.0134,SFL Ochiai
evaluated,OddEvenSortFive_M4,OddEvenSortFive,SUR,data-flow,statement,OddEvenSortFive/OddEvenSortFive_M4.java,OddEvenSortFive/OddEvenSortFive_M4.java,19,,,sfl.tarantula,line,21,True,5,False,False,True,True,1,1,1,1,1,1,1,1,1,5,1,3,5,10,[19],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8571,21,24,40,64,0.0134,SFL Tarantula
evaluated,OddEvenSortFive_M4,OddEvenSortFive,SUR,data-flow,statement,OddEvenSortFive/OddEvenSortFive_M4.java,OddEvenSortFive/OddEvenSortFive_M4.java,19,,,sfl.dstar,line,21,True,2,False,True,True,True,1,1,1,1,1,1,1,1,1,2,1,3,5,10,[19],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8571,21,24,40,64,0.0134,SFL DStar (e=2)
evaluated,OddEvenSortFive_M4,OddEvenSortFive,SUR,data-flow,statement,OddEvenSortFive/OddEvenSortFive_M4.java,OddEvenSortFive/OddEvenSortFive_M4.java,19,,,sfl.barinel,line,21,True,5,False,False,True,True,1,1,1,1,1,1,1,1,1,5,1,3,5,10,[19],,EX_CSC_dataset,FL-060701-EX_CSC_dataset,SFL,0.8571,21,24,40,64,0.0134,SFL Barinel
