cct_hit,cct_lines,cct_strategy,cct_top_r,dataset_id,experiment_id,fault_category,fault_kind,inspection_budget_lines,mutant_id,operator,primary_line,sfl_budget_hit,sfl_budget_lines,sfl_strategy,subject
True,[3],aggregated.condition_node,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,RewardCapLoop_M1,BOR,3,False,[4],sfl.ochiai,RewardCapLoop
False,[4],aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,RewardCapLoop_M1,BOR,3,False,[4],sfl.ochiai,RewardCapLoop
False,[4],aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,RewardCapLoop_M1,BOR,3,False,[4],sfl.ochiai,RewardCapLoop
False,[4],aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,RewardCapLoop_M1,BOR,3,False,[4],sfl.ochiai,RewardCapLoop
False,[4],aggregated.interval.statement_presence,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,RewardCapLoop_M1,BOR,3,False,[4],sfl.ochiai,RewardCapLoop
False,[4],aggregated.interval.statement_presence,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,RewardCapLoop_M1,BOR,3,False,[4],sfl.ochiai,RewardCapLoop
False,[4],aggregated.interval.statement_presence,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,RewardCapLoop_M1,BOR,3,False,[4],sfl.ochiai,RewardCapLoop
True,"[6, 7]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,2,RewardCapLoop_M2,BOR,6,True,"[6, 7]",sfl.ochiai,RewardCapLoop
True,"[6, 7]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,2,RewardCapLoop_M2,BOR,6,True,"[6, 7]",sfl.ochiai,RewardCapLoop
True,"[3, 6, 7]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,3,RewardCapLoop_M2,BOR,6,True,"[3, 6, 7]",sfl.ochiai,RewardCapLoop
True,[6],aggregated.condition_node,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,RewardCapLoop_M2,BOR,6,False,[7],sfl.ochiai,RewardCapLoop
True,[6],aggregated.condition_node,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,RewardCapLoop_M2,BOR,6,False,[7],sfl.ochiai,RewardCapLoop
True,"[3, 6]",aggregated.condition_node,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,2,RewardCapLoop_M2,BOR,6,True,"[6, 7]",sfl.ochiai,RewardCapLoop
False,[7],aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,RewardCapLoop_M2,BOR,6,False,[7],sfl.ochiai,RewardCapLoop
False,[7],aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,RewardCapLoop_M2,BOR,6,False,[7],sfl.ochiai,RewardCapLoop
False,[7],aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,RewardCapLoop_M2,BOR,6,False,[7],sfl.ochiai,RewardCapLoop
False,[7],aggregated.interval.statement_presence,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,RewardCapLoop_M2,BOR,6,False,[7],sfl.ochiai,RewardCapLoop
False,[7],aggregated.interval.statement_presence,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,RewardCapLoop_M2,BOR,6,False,[7],sfl.ochiai,RewardCapLoop
False,[7],aggregated.interval.statement_presence,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,RewardCapLoop_M2,BOR,6,False,[7],sfl.ochiai,RewardCapLoop
False,"[17, 19, 23]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,3,RewardCapLoop_M3,BOR,18,True,"[13, 18, 19]",sfl.ochiai,RewardCapLoop
True,"[13, 16, 17, 18, 19, 23]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,6,RewardCapLoop_M3,BOR,18,True,"[10, 11, 13, 18, 19, 23]",sfl.ochiai,RewardCapLoop
True,"[13, 16, 17, 18, 19, 23, 26, 29]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,8,RewardCapLoop_M3,BOR,18,True,"[10, 11, 12, 13, 16, 18, 19, 23]",sfl.ochiai,RewardCapLoop
False,[17],aggregated.condition_node,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,RewardCapLoop_M3,BOR,18,False,[19],sfl.ochiai,RewardCapLoop
True,"[17, 18]",aggregated.condition_node,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,2,RewardCapLoop_M3,BOR,18,False,"[13, 19]",sfl.ochiai,RewardCapLoop
True,"[17, 18, 26]",aggregated.condition_node,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,3,RewardCapLoop_M3,BOR,18,True,"[13, 18, 19]",sfl.ochiai,RewardCapLoop
False,"[19, 23]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,2,RewardCapLoop_M3,BOR,18,False,"[13, 19]",sfl.ochiai,RewardCapLoop
False,"[13, 16, 19, 23]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,4,RewardCapLoop_M3,BOR,18,True,"[13, 18, 19, 23]",sfl.ochiai,RewardCapLoop
False,"[13, 16, 19, 23, 29]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,5,RewardCapLoop_M3,BOR,18,True,"[10, 13, 18, 19, 23]",sfl.ochiai,RewardCapLoop
False,"[19, 23]",aggregated.interval.statement_presence,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,2,RewardCapLoop_M3,BOR,18,False,"[13, 19]",sfl.ochiai,RewardCapLoop
False,"[13, 16, 19, 23]",aggregated.interval.statement_presence,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,4,RewardCapLoop_M3,BOR,18,True,"[13, 18, 19, 23]",sfl.ochiai,RewardCapLoop
False,"[13, 16, 19, 23, 29]",aggregated.interval.statement_presence,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,5,RewardCapLoop_M3,BOR,18,True,"[10, 13, 18, 19, 23]",sfl.ochiai,RewardCapLoop
False,"[17, 19, 23]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,3,RewardCapLoop_M4,CR,13,True,"[13, 18, 19]",sfl.ochiai,RewardCapLoop
True,"[13, 16, 17, 18, 19, 23]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,6,RewardCapLoop_M4,CR,13,True,"[10, 11, 13, 18, 19, 23]",sfl.ochiai,RewardCapLoop
True,"[13, 16, 17, 18, 19, 23, 26, 29]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,8,RewardCapLoop_M4,CR,13,True,"[10, 11, 12, 13, 16, 18, 19, 23]",sfl.ochiai,RewardCapLoop
False,[17],aggregated.condition_node,1,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,1,RewardCapLoop_M4,CR,13,False,[19],sfl.ochiai,RewardCapLoop
False,"[17, 18]",aggregated.condition_node,2,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,2,RewardCapLoop_M4,CR,13,True,"[13, 19]",sfl.ochiai,RewardCapLoop
False,"[17, 18, 26]",aggregated.condition_node,3,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,3,RewardCapLoop_M4,CR,13,True,"[13, 18, 19]",sfl.ochiai,RewardCapLoop
False,"[19, 23]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,2,RewardCapLoop_M4,CR,13,True,"[13, 19]",sfl.ochiai,RewardCapLoop
True,"[13, 16, 19, 23]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,4,RewardCapLoop_M4,CR,13,True,"[13, 18, 19, 23]",sfl.ochiai,RewardCapLoop
True,"[13, 16, 19, 23, 29]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,5,RewardCapLoop_M4,CR,13,True,"[10, 13, 18, 19, 23]",sfl.ochiai,RewardCapLoop
False,"[19, 23]",aggregated.interval.statement_presence,1,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,2,RewardCapLoop_M4,CR,13,True,"[13, 19]",sfl.ochiai,RewardCapLoop
True,"[13, 16, 19, 23]",aggregated.interval.statement_presence,2,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,4,RewardCapLoop_M4,CR,13,True,"[13, 18, 19, 23]",sfl.ochiai,RewardCapLoop
True,"[13, 16, 19, 23, 29]",aggregated.interval.statement_presence,3,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,5,RewardCapLoop_M4,CR,13,True,"[10, 13, 18, 19, 23]",sfl.ochiai,RewardCapLoop
True,"[17, 21, 23]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,3,RewardCapLoop_M5,AOR,21,True,"[18, 21, 23]",sfl.ochiai,RewardCapLoop
True,"[10, 11, 17, 18, 21, 23]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,6,RewardCapLoop_M5,AOR,21,True,"[10, 11, 12, 18, 21, 23]",sfl.ochiai,RewardCapLoop
True,"[10, 11, 12, 16, 17, 18, 21, 23]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,8,RewardCapLoop_M5,AOR,21,True,"[10, 11, 12, 16, 17, 18, 21, 23]",sfl.ochiai,RewardCapLoop
False,[17],aggregated.condition_node,1,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,1,RewardCapLoop_M5,AOR,21,True,[21],sfl.ochiai,RewardCapLoop
False,"[17, 18]",aggregated.condition_node,2,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,2,RewardCapLoop_M5,AOR,21,True,"[18, 21]",sfl.ochiai,RewardCapLoop
False,"[12, 17, 18]",aggregated.condition_node,3,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,3,RewardCapLoop_M5,AOR,21,True,"[18, 21, 23]",sfl.ochiai,RewardCapLoop
True,"[21, 23]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,2,RewardCapLoop_M5,AOR,21,True,"[18, 21]",sfl.ochiai,RewardCapLoop
True,"[10, 11, 21, 23]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,4,RewardCapLoop_M5,AOR,21,True,"[10, 18, 21, 23]",sfl.ochiai,RewardCapLoop
True,"[10, 11, 16, 21, 23]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,5,RewardCapLoop_M5,AOR,21,True,"[10, 11, 18, 21, 23]",sfl.ochiai,RewardCapLoop
True,"[21, 23]",aggregated.interval.statement_presence,1,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,2,RewardCapLoop_M5,AOR,21,True,"[18, 21]",sfl.ochiai,RewardCapLoop
True,"[10, 11, 21, 23]",aggregated.interval.statement_presence,2,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,4,RewardCapLoop_M5,AOR,21,True,"[10, 18, 21, 23]",sfl.ochiai,RewardCapLoop
True,"[10, 11, 16, 21, 23]",aggregated.interval.statement_presence,3,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,5,RewardCapLoop_M5,AOR,21,True,"[10, 11, 18, 21, 23]",sfl.ochiai,RewardCapLoop
False,"[10, 11, 12]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,3,RewardCapLoop_M6,RVR,29,True,"[10, 11, 29]",sfl.ochiai,RewardCapLoop
False,"[6, 10, 11, 12, 19, 23]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,6,RewardCapLoop_M6,RVR,29,True,"[10, 11, 12, 16, 17, 29]",sfl.ochiai,RewardCapLoop
False,"[6, 10, 11, 12, 19, 21, 23]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,7,RewardCapLoop_M6,RVR,29,True,"[10, 11, 12, 16, 17, 26, 29]",sfl.ochiai,RewardCapLoop
False,[12],aggregated.condition_node,1,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,1,RewardCapLoop_M6,RVR,29,True,[29],sfl.ochiai,RewardCapLoop
False,"[6, 12]",aggregated.condition_node,2,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,2,RewardCapLoop_M6,RVR,29,True,"[10, 29]",sfl.ochiai,RewardCapLoop
False,"[6, 12]",aggregated.condition_node,3,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,2,RewardCapLoop_M6,RVR,29,True,"[10, 29]",sfl.ochiai,RewardCapLoop
False,"[10, 11]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,2,RewardCapLoop_M6,RVR,29,True,"[10, 29]",sfl.ochiai,RewardCapLoop
False,"[10, 11, 19, 23]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,4,RewardCapLoop_M6,RVR,29,True,"[10, 11, 12, 29]",sfl.ochiai,RewardCapLoop
False,"[10, 11, 19, 21, 23]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,5,RewardCapLoop_M6,RVR,29,True,"[10, 11, 12, 16, 29]",sfl.ochiai,RewardCapLoop
False,"[10, 11]",aggregated.interval.statement_presence,1,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,2,RewardCapLoop_M6,RVR,29,True,"[10, 29]",sfl.ochiai,RewardCapLoop
False,"[10, 11, 19, 23]",aggregated.interval.statement_presence,2,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,4,RewardCapLoop_M6,RVR,29,True,"[10, 11, 12, 29]",sfl.ochiai,RewardCapLoop
False,"[10, 11, 19, 21, 23]",aggregated.interval.statement_presence,3,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,5,RewardCapLoop_M6,RVR,29,True,"[10, 11, 12, 16, 29]",sfl.ochiai,RewardCapLoop
False,"[18, 24, 25, 26]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,4,GappedSwapFive_M1,ROR,3,False,"[24, 39, 40, 41]",sfl.ochiai,GappedSwapFive
False,"[13, 14, 15, 16, 18, 24, 25, 26]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,8,GappedSwapFive_M1,ROR,3,False,"[14, 15, 24, 25, 26, 39, 40, 41]",sfl.ochiai,GappedSwapFive
False,"[9, 10, 11, 13, 14, 15, 16, 18, 24, 25, 26, 28]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,12,GappedSwapFive_M1,ROR,3,True,"[3, 8, 13, 14, 15, 16, 24, 25, 26, 39, 40, 41]",sfl.ochiai,GappedSwapFive
False,[18],aggregated.condition_node,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,GappedSwapFive_M1,ROR,3,False,[39],sfl.ochiai,GappedSwapFive
False,"[13, 18]",aggregated.condition_node,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,2,GappedSwapFive_M1,ROR,3,False,"[39, 40]",sfl.ochiai,GappedSwapFive
False,"[13, 18, 28]",aggregated.condition_node,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,3,GappedSwapFive_M1,ROR,3,False,"[39, 40, 41]",sfl.ochiai,GappedSwapFive
False,"[24, 25, 26]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,3,GappedSwapFive_M1,ROR,3,False,"[39, 40, 41]",sfl.ochiai,GappedSwapFive
False,"[14, 15, 16, 24, 25, 26]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,6,GappedSwapFive_M1,ROR,3,False,"[24, 25, 26, 39, 40, 41]",sfl.ochiai,GappedSwapFive
False,"[9, 10, 11, 14, 15, 16, 24, 25, 26]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,9,GappedSwapFive_M1,ROR,3,False,"[14, 15, 16, 24, 25, 26, 39, 40, 41]",sfl.ochiai,GappedSwapFive
False,"[24, 25, 26]",aggregated.interval.statement_presence,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,3,GappedSwapFive_M1,ROR,3,False,"[39, 40, 41]",sfl.ochiai,GappedSwapFive
False,"[14, 15, 16, 24, 25, 26]",aggregated.interval.statement_presence,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,6,GappedSwapFive_M1,ROR,3,False,"[24, 25, 26, 39, 40, 41]",sfl.ochiai,GappedSwapFive
False,"[9, 10, 11, 14, 15, 16, 24, 25, 26]",aggregated.interval.statement_presence,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,9,GappedSwapFive_M1,ROR,3,False,"[14, 15, 16, 24, 25, 26, 39, 40, 41]",sfl.ochiai,GappedSwapFive
False,"[3, 4, 5, 6]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,4,GappedSwapFive_M2,ROR,18,False,"[3, 39, 40, 41]",sfl.ochiai,GappedSwapFive
False,"[3, 4, 5, 6, 8, 39, 40, 41]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,8,GappedSwapFive_M2,ROR,18,True,"[3, 8, 13, 18, 23, 39, 40, 41]",sfl.ochiai,GappedSwapFive
False,"[3, 4, 5, 6, 8, 9, 10, 11, 13, 39, 40, 41]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,12,GappedSwapFive_M2,ROR,18,True,"[3, 8, 13, 18, 23, 28, 33, 38, 39, 40, 41, 43]",sfl.ochiai,GappedSwapFive
False,[3],aggregated.condition_node,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,GappedSwapFive_M2,ROR,18,False,[39],sfl.ochiai,GappedSwapFive
False,"[3, 8]",aggregated.condition_node,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,2,GappedSwapFive_M2,ROR,18,False,"[39, 40]",sfl.ochiai,GappedSwapFive
False,"[3, 8, 13]",aggregated.condition_node,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,3,GappedSwapFive_M2,ROR,18,False,"[39, 40, 41]",sfl.ochiai,GappedSwapFive
False,"[4, 5, 6]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,3,GappedSwapFive_M2,ROR,18,False,"[39, 40, 41]",sfl.ochiai,GappedSwapFive
False,"[4, 5, 6, 39, 40, 41]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,6,GappedSwapFive_M2,ROR,18,False,"[3, 8, 13, 39, 40, 41]",sfl.ochiai,GappedSwapFive
False,"[4, 5, 6, 9, 10, 11, 39, 40, 41]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,9,GappedSwapFive_M2,ROR,18,True,"[3, 8, 13, 18, 23, 28, 39, 40, 41]",sfl.ochiai,GappedSwapFive
False,"[4, 5, 6]",aggregated.interval.statement_presence,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,3,GappedSwapFive_M2,ROR,18,False,"[39, 40, 41]",sfl.ochiai,GappedSwapFive
False,"[4, 5, 6, 39, 40, 41]",aggregated.interval.statement_presence,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,6,GappedSwapFive_M2,ROR,18,False,"[3, 8, 13, 39, 40, 41]",sfl.ochiai,GappedSwapFive
False,"[4, 5, 6, 9, 10, 11, 39, 40, 41]",aggregated.interval.statement_presence,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,9,GappedSwapFive_M2,ROR,18,True,"[3, 8, 13, 18, 23, 28, 39, 40, 41]",sfl.ochiai,GappedSwapFive
True,"[3, 39, 40, 41]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,4,GappedSwapFive_M5,SUR,40,True,"[34, 39, 40, 41]",sfl.ochiai,GappedSwapFive
True,"[3, 8, 39, 40, 41, 53]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,6,GappedSwapFive_M5,SUR,40,True,"[34, 35, 36, 39, 40, 41]",sfl.ochiai,GappedSwapFive
True,"[3, 4, 5, 6, 8, 13, 39, 40, 41, 53]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,10,GappedSwapFive_M5,SUR,40,True,"[3, 8, 13, 18, 34, 35, 36, 39, 40, 41]",sfl.ochiai,GappedSwapFive
False,[3],aggregated.condition_node,1,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,1,GappedSwapFive_M5,SUR,40,False,[39],sfl.ochiai,GappedSwapFive
False,"[3, 8]",aggregated.condition_node,2,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,2,GappedSwapFive_M5,SUR,40,True,"[39, 40]",sfl.ochiai,GappedSwapFive
False,"[3, 8, 13]",aggregated.condition_node,3,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,3,GappedSwapFive_M5,SUR,40,True,"[39, 40, 41]",sfl.ochiai,GappedSwapFive
True,"[39, 40, 41]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,3,GappedSwapFive_M5,SUR,40,True,"[39, 40, 41]",sfl.ochiai,GappedSwapFive
True,"[39, 40, 41, 53]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,4,GappedSwapFive_M5,SUR,40,True,"[34, 39, 40, 41]",sfl.ochiai,GappedSwapFive
True,"[4, 5, 6, 39, 40, 41, 53]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,7,GappedSwapFive_M5,SUR,40,True,"[3, 34, 35, 36, 39, 40, 41]",sfl.ochiai,GappedSwapFive
False,[53],aggregated.interval.statement_presence,1,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,1,GappedSwapFive_M5,SUR,40,False,[39],sfl.ochiai,GappedSwapFive
True,"[39, 40, 41, 53]",aggregated.interval.statement_presence,2,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,4,GappedSwapFive_M5,SUR,40,True,"[34, 39, 40, 41]",sfl.ochiai,GappedSwapFive
True,"[4, 5, 6, 39, 40, 41, 53]",aggregated.interval.statement_presence,3,EX_CSC_dataset,fault_localization_core_b,statement,data-flow,7,GappedSwapFive_M5,SUR,40,True,"[3, 34, 35, 36, 39, 40, 41]",sfl.ochiai,GappedSwapFive
False,"[16, 17, 18, 20]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,4,TailRotateSortFive_M1,CR,4,False,"[11, 21, 22, 23]",sfl.ochiai,TailRotateSortFive
True,"[4, 16, 17, 18, 20, 21, 22, 23, 25]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,9,TailRotateSortFive_M1,CR,4,False,"[11, 12, 13, 16, 17, 18, 21, 22, 23]",sfl.ochiai,TailRotateSortFive
True,"[4, 5, 16, 17, 18, 20, 21, 22, 23, 25, 27]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,11,TailRotateSortFive_M1,CR,4,True,"[3, 4, 11, 12, 13, 16, 17, 18, 21, 22, 23]",sfl.ochiai,TailRotateSortFive
False,[20],aggregated.condition_node,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,TailRotateSortFive_M1,CR,4,False,[21],sfl.ochiai,TailRotateSortFive
True,"[4, 20]",aggregated.condition_node,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,2,TailRotateSortFive_M1,CR,4,False,"[21, 22]",sfl.ochiai,TailRotateSortFive
True,"[4, 5, 20]",aggregated.condition_node,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,3,TailRotateSortFive_M1,CR,4,False,"[21, 22, 23]",sfl.ochiai,TailRotateSortFive
False,"[16, 17, 18]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,3,TailRotateSortFive_M1,CR,4,False,"[21, 22, 23]",sfl.ochiai,TailRotateSortFive
False,"[16, 17, 18, 21, 22, 23, 25]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,7,TailRotateSortFive_M1,CR,4,False,"[11, 12, 13, 16, 21, 22, 23]",sfl.ochiai,TailRotateSortFive
False,"[16, 17, 18, 21, 22, 23, 25, 27]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,8,TailRotateSortFive_M1,CR,4,False,"[11, 12, 13, 16, 17, 21, 22, 23]",sfl.ochiai,TailRotateSortFive
False,"[16, 17, 18]",aggregated.interval.statement_presence,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,3,TailRotateSortFive_M1,CR,4,False,"[21, 22, 23]",sfl.ochiai,TailRotateSortFive
False,"[16, 17, 18, 27]",aggregated.interval.statement_presence,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,4,TailRotateSortFive_M1,CR,4,False,"[11, 21, 22, 23]",sfl.ochiai,TailRotateSortFive
False,"[16, 17, 18, 21, 22, 23, 25, 27]",aggregated.interval.statement_presence,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,8,TailRotateSortFive_M1,CR,4,False,"[11, 12, 13, 16, 17, 21, 22, 23]",sfl.ochiai,TailRotateSortFive
False,"[4, 6, 7, 8]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,4,TailRotateSortFive_M2,ROR,5,True,"[3, 4, 5, 10]",sfl.ochiai,TailRotateSortFive
True,"[4, 5, 6, 7, 8, 11, 12, 13]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,8,TailRotateSortFive_M2,ROR,5,True,"[3, 4, 5, 10, 15, 20, 25, 27]",sfl.ochiai,TailRotateSortFive
True,"[4, 5, 6, 7, 8, 10, 11, 12, 13, 16, 17, 18]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,12,TailRotateSortFive_M2,ROR,5,True,"[3, 4, 5, 10, 11, 12, 13, 15, 16, 20, 25, 27]",sfl.ochiai,TailRotateSortFive
False,[4],aggregated.condition_node,1,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,1,TailRotateSortFive_M2,ROR,5,False,[3],sfl.ochiai,TailRotateSortFive
True,"[4, 5]",aggregated.condition_node,2,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,2,TailRotateSortFive_M2,ROR,5,False,"[3, 4]",sfl.ochiai,TailRotateSortFive
True,"[4, 5, 10]",aggregated.condition_node,3,EX_CSC_dataset,fault_localization_core_b,condition,control-flow,3,TailRotateSortFive_M2,ROR,5,True,"[3, 4, 5]",sfl.ochiai,TailRotateSortFive
