F_total,P_total,aggregated_report,condition_candidates,condition_node_best_rank,condition_node_folded_edge_partition_best_rank,condition_node_folded_edge_partition_hit,condition_node_folded_edge_partition_prediction_count,condition_node_folded_edge_partition_topk,condition_node_hit,condition_node_prediction_count,condition_node_topk,eval_report,fault_category,fault_kind,interval_folded_edge_partition_best_rank,interval_folded_edge_partition_hit,interval_folded_edge_partition_prediction_count,interval_folded_edge_partition_topk,interval_folded_seed_e_best_rank,interval_folded_seed_e_hit,interval_folded_seed_e_prediction_count,interval_folded_seed_e_topk,interval_folded_seed_s_best_rank,interval_folded_seed_s_hit,interval_folded_seed_s_prediction_count,interval_folded_seed_s_topk,mutant_id,operator,raw_report,reason,scoring_strategy,seed_e_candidates,seed_s_candidates,status,subject,unstable_segment_variants
35,42,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/SaturatingPenaltyLoop_M4/cct_folded_localization_aggregated.json,7,,1,True,12,"{""top1"": true, ""top2"": true, ""top3"": true}",False,7,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/SaturatingPenaltyLoop_M4/cct_folded_localization_eval.json,statement,data-flow,1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",SaturatingPenaltyLoop_M4,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/SaturatingPenaltyLoop_M4/cct_folded_localization.json,,coverage_x_purity,5,1,evaluated,SaturatingPenaltyLoop,1
18,59,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/SaturatingPenaltyLoop_M5/cct_folded_localization_aggregated.json,7,,1,True,10,"{""top1"": true, ""top2"": true, ""top3"": true}",False,7,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/SaturatingPenaltyLoop_M5/cct_folded_localization_eval.json,statement,data-flow,1,True,3,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,3,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",SaturatingPenaltyLoop_M5,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/SaturatingPenaltyLoop_M5/cct_folded_localization.json,,coverage_x_purity,4,1,evaluated,SaturatingPenaltyLoop,1
37,40,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/SaturatingPenaltyLoop_M6/cct_folded_localization_aggregated.json,7,,1,True,11,"{""top1"": true, ""top2"": true, ""top3"": true}",False,7,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/SaturatingPenaltyLoop_M6/cct_folded_localization_eval.json,statement,data-flow,1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",SaturatingPenaltyLoop_M6,RVR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/SaturatingPenaltyLoop_M6/cct_folded_localization.json,,coverage_x_purity,6,1,evaluated,SaturatingPenaltyLoop,1
1,83,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/RewardCapLoop_M1/cct_folded_localization_aggregated.json,2,1,1,True,3,"{""top1"": true, ""top2"": true, ""top3"": true}",True,2,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/RewardCapLoop_M1/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},RewardCapLoop_M1,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/RewardCapLoop_M1/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,RewardCapLoop,1
1,78,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/RewardCapLoop_M2/cct_folded_localization_aggregated.json,4,1,1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/RewardCapLoop_M2/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},RewardCapLoop_M2,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/RewardCapLoop_M2/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,RewardCapLoop,1
16,70,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/RewardCapLoop_M3/cct_folded_localization_aggregated.json,8,1,1,True,15,"{""top1"": true, ""top2"": true, ""top3"": true}",True,8,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/RewardCapLoop_M3/cct_folded_localization_eval.json,condition,control-flow,,False,7,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,5,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,2,"{""top1"": false, ""top2"": false, ""top3"": false}",RewardCapLoop_M3,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/RewardCapLoop_M3/cct_folded_localization.json,,coverage_x_purity,6,2,evaluated,RewardCapLoop,1
22,66,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/RewardCapLoop_M4/cct_folded_localization_aggregated.json,8,,2,True,15,"{""top1"": false, ""top2"": true, ""top3"": true}",False,8,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/RewardCapLoop_M4/cct_folded_localization_eval.json,statement,data-flow,2,True,7,"{""top1"": false, ""top2"": true, ""top3"": true}",2,True,5,"{""top1"": false, ""top2"": true, ""top3"": true}",,False,2,"{""top1"": false, ""top2"": false, ""top3"": false}",RewardCapLoop_M4,CR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/RewardCapLoop_M4/cct_folded_localization.json,,coverage_x_purity,6,2,evaluated,RewardCapLoop,1
54,42,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/RewardCapLoop_M5/cct_folded_localization_aggregated.json,8,,1,True,14,"{""top1"": true, ""top2"": true, ""top3"": true}",False,8,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/RewardCapLoop_M5/cct_folded_localization_eval.json,statement,data-flow,1,True,6,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,2,"{""top1"": false, ""top2"": false, ""top3"": false}",RewardCapLoop_M5,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/RewardCapLoop_M5/cct_folded_localization.json,,coverage_x_purity,6,2,evaluated,RewardCapLoop,1
66,20,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/RewardCapLoop_M6/cct_folded_localization_aggregated.json,8,,1,True,14,"{""top1"": true, ""top2"": true, ""top3"": true}",False,8,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/RewardCapLoop_M6/cct_folded_localization_eval.json,statement,data-flow,1,True,6,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,2,"{""top1"": false, ""top2"": false, ""top3"": false}",RewardCapLoop_M6,RVR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/RewardCapLoop_M6/cct_folded_localization.json,,coverage_x_purity,7,2,evaluated,RewardCapLoop,1
48,54,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/GappedSwapFive_M1/cct_folded_localization_aggregated.json,10,1,1,True,21,"{""top1"": true, ""top2"": true, ""top3"": true}",True,10,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/GappedSwapFive_M1/cct_folded_localization_eval.json,condition,control-flow,,False,11,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,11,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",GappedSwapFive_M1,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/GappedSwapFive_M1/cct_folded_localization.json,,coverage_x_purity,11,1,evaluated,GappedSwapFive,2
60,6,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/GappedSwapFive_M2/cct_folded_localization_aggregated.json,10,4,,False,19,"{""top1"": false, ""top2"": false, ""top3"": false}",True,10,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/GappedSwapFive_M2/cct_folded_localization_eval.json,condition,control-flow,,False,9,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,9,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",GappedSwapFive_M2,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/GappedSwapFive_M2/cct_folded_localization.json,,coverage_x_purity,9,1,evaluated,GappedSwapFive,1
0,156,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/GappedSwapFive_M3/cct_folded_localization_aggregated.json,0,,,,,,,,,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/GappedSwapFive_M3/cct_folded_localization_eval.json,condition,control-flow,,,,,,,,,,,,,GappedSwapFive_M3,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/GappedSwapFive_M3/cct_folded_localization.json,no_tbfv_failures,coverage_x_purity,0,0,not_detected,GappedSwapFive,1
0,90,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/GappedSwapFive_M4/cct_folded_localization_aggregated.json,0,,,,,,,,,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/GappedSwapFive_M4/cct_folded_localization_eval.json,statement,data-flow,,,,,,,,,,,,,GappedSwapFive_M4,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/GappedSwapFive_M4/cct_folded_localization.json,no_tbfv_failures,coverage_x_purity,0,0,not_detected,GappedSwapFive,2
24,48,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/GappedSwapFive_M5/cct_folded_localization_aggregated.json,10,,1,True,19,"{""top1"": true, ""top2"": true, ""top3"": true}",False,10,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/GappedSwapFive_M5/cct_folded_localization_eval.json,statement,data-flow,1,True,9,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,9,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,,{},GappedSwapFive_M5,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/GappedSwapFive_M5/cct_folded_localization.json,,coverage_x_purity,9,0,evaluated,GappedSwapFive,0
0,120,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/GappedSwapFive_M6/cct_folded_localization_aggregated.json,0,,,,,,,,,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/GappedSwapFive_M6/cct_folded_localization_eval.json,statement,data-flow,,,,,,,,,,,,,GappedSwapFive_M6,RVR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/GappedSwapFive_M6/cct_folded_localization.json,no_tbfv_failures,coverage_x_purity,0,0,not_detected,GappedSwapFive,1
24,64,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TailRotateSortFive_M1/cct_folded_localization_aggregated.json,5,1,1,True,11,"{""top1"": true, ""top2"": true, ""top3"": true}",True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TailRotateSortFive_M1/cct_folded_localization_eval.json,condition,control-flow,,False,6,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,6,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",TailRotateSortFive_M1,CR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TailRotateSortFive_M1/cct_folded_localization.json,,coverage_x_purity,6,1,evaluated,TailRotateSortFive,1
48,0,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TailRotateSortFive_M2/cct_folded_localization_aggregated.json,5,2,2,True,11,"{""top1"": false, ""top2"": true, ""top3"": true}",True,5,"{""top1"": false, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TailRotateSortFive_M2/cct_folded_localization_eval.json,condition,control-flow,,False,6,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,6,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",TailRotateSortFive_M2,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TailRotateSortFive_M2/cct_folded_localization.json,,coverage_x_purity,6,1,evaluated,TailRotateSortFive,1
48,0,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TailRotateSortFive_M3/cct_folded_localization_aggregated.json,5,5,,False,11,"{""top1"": false, ""top2"": false, ""top3"": false}",True,5,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TailRotateSortFive_M3/cct_folded_localization_eval.json,condition,control-flow,,False,6,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,6,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",TailRotateSortFive_M3,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TailRotateSortFive_M3/cct_folded_localization.json,,coverage_x_purity,6,1,evaluated,TailRotateSortFive,1
22,65,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TailRotateSortFive_M4/cct_folded_localization_aggregated.json,5,,1,True,11,"{""top1"": true, ""top2"": true, ""top3"": true}",False,5,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TailRotateSortFive_M4/cct_folded_localization_eval.json,statement,data-flow,1,True,6,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,6,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",TailRotateSortFive_M4,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TailRotateSortFive_M4/cct_folded_localization.json,,coverage_x_purity,6,1,evaluated,TailRotateSortFive,1
16,54,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TailRotateSortFive_M5/cct_folded_localization_aggregated.json,5,,3,True,11,"{""top1"": false, ""top2"": false, ""top3"": true}",False,5,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TailRotateSortFive_M5/cct_folded_localization_eval.json,statement,data-flow,3,True,6,"{""top1"": false, ""top2"": false, ""top3"": true}",3,True,6,"{""top1"": false, ""top2"": false, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",TailRotateSortFive_M5,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TailRotateSortFive_M5/cct_folded_localization.json,,coverage_x_purity,7,1,evaluated,TailRotateSortFive,1
24,64,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TailRotateSortFive_M6/cct_folded_localization_aggregated.json,5,,,False,11,"{""top1"": false, ""top2"": false, ""top3"": false}",False,5,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TailRotateSortFive_M6/cct_folded_localization_eval.json,statement,data-flow,4,True,6,"{""top1"": false, ""top2"": false, ""top3"": false}",6,True,6,"{""top1"": false, ""top2"": false, ""top3"": false}",1,True,1,"{""top1"": true, ""top2"": true, ""top3"": true}",TailRotateSortFive_M6,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TailRotateSortFive_M6/cct_folded_localization.json,,coverage_x_purity,6,1,evaluated,TailRotateSortFive,1
28,8,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M1/cct_folded_localization_aggregated.json,7,1,1,True,14,"{""top1"": true, ""top2"": true, ""top3"": true}",True,7,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M1/cct_folded_localization_eval.json,condition,control-flow,,False,7,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,7,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},MedianWindowFive_M1,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M1/cct_folded_localization.json,,coverage_x_purity,7,0,evaluated,MedianWindowFive,0
44,22,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M2/cct_folded_localization_aggregated.json,7,4,,False,15,"{""top1"": false, ""top2"": false, ""top3"": false}",True,7,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M2/cct_folded_localization_eval.json,condition,control-flow,,False,8,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,8,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",MedianWindowFive_M2,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M2/cct_folded_localization.json,,coverage_x_purity,9,1,evaluated,MedianWindowFive,2
